node,degree,closeness,pagerank,betweenness,critical
268771113,0.00023144576454250886,0.018094481615855914,7.597678076842111e-05,0.0008469683172562,0
268772404,0.00023144576454250886,0.017437112988779282,8.411875993989147e-05,0.000746428222814,0
268772405,0.00023144576454250886,0.018141992372021413,7.890486184016933e-05,0.0028774653704287,0
268772436,0.00023144576454250886,0.01696927803982714,8.254844814955857e-05,0.0002450825966807,0
268772437,0.00023144576454250886,0.01752445744755642,8.255266302644182e-05,0.000884431080572,0
268772441,0.00023144576454250886,0.01780707309802133,7.729445306144033e-05,0.0009196992898119,0
268772442,0.00023144576454250886,0.01751247706570759,7.723184063143422e-05,0.0005571192776409,0
268772448,0.00030859435272334514,0.018105956583139755,9.180163243836086e-05,0.002954299045966,0
268772450,0.00023144576454250886,0.0178220816719373,7.445878126048561e-05,0.0009018045158393,0
268772461,0.00030859435272334514,0.018106437130349026,9.15970979457573e-05,0.0018212682434023,0
268772462,0.00030859435272334514,0.01841221950911165,8.869549739696975e-05,0.0040388967650022,0
268772487,0.00030859435272334514,0.017810058107341258,9.501162464042169e-05,0.0022165647957053,0
268772488,0.00023144576454250886,0.01782588067029272,7.057987655422465e-05,1.795171531313505e-05,0
268772494,0.00023144576454250886,0.016640114203406844,7.617967591104314e-05,0.0027338930258111,0
268772495,0.00030859435272334514,0.016813808025279084,0.00010348504859080643,0.0014555163444782,0
268772499,0.00023144576454250886,0.017234960296565772,8.343991043145119e-05,0.0004884517365561,0
268772517,0.00030859435272334514,0.01652108854115551,0.00010792472972810367,0.0006170238229512,0
268772541,0.00023144576454250886,0.01689256112182662,7.738281879255906e-05,0.0017527468210803,0
268772545,0.00023144576454250886,0.01706078546476886,8.226521283936241e-05,0.0003883939419857,0
268772548,0.00023144576454250886,0.01702430580181827,8.223194192557411e-05,0.0012856520876009,0
268772602,0.00023144576454250886,0.01870596622477754,7.597042083617638e-05,0.0026128671803513,0
268772603,0.00023144576454250886,0.0190249179163297,7.580762695093029e-05,0.0015312582717095,0
268772626,0.00023144576454250886,0.018645745225642,7.50496972078908e-05,0.0095327429687818,0
268772798,0.00023144576454250886,0.01981060559746659,7.762191698401083e-05,0.0007321054813203,0
268772799,0.00023144576454250886,0.019939268452514636,8.060462132203674e-05,0.0160081059232463,0
268772884,0.00023144576454250886,0.019745029849086552,7.713869315858217e-05,1.0470973359639356e-05,0
268773013,0.00023144576454250886,0.01779335981792075,7.404310654656998e-05,0.0001293643097831,0
268773016,0.00023144576454250886,0.018388919548122308,7.189701822549924e-05,0.0015250380478783,0
268773034,0.00030859435272334514,0.019011049934439597,9.30785604166505e-05,0.0027878756918244,0
268773085,0.00030859435272334514,0.019339283423002437,9.586963785111237e-05,0.0028259260657178,0
268773276,0.00023144576454250886,0.019326250123006917,7.290547739269025e-05,0.0002675646267402,0
268773333,0.00023144576454250886,0.019673196067182097,7.233856647186582e-05,0.0011479794019114,0
268773416,0.00023144576454250886,0.020418804455527427,7.093151748884982e-05,0.0025416721403805,0
268773464,0.00030859435272334514,0.020041034489689583,9.2237978219578e-05,0.0026415100688732,0
268773465,0.00023144576454250886,0.01932207280733529,7.33825991456226e-05,0.0001522861622033,0
268773504,0.00023144576454250886,0.020048597974723484,7.372568484582678e-05,0.0025736473659594,0
